trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
6/21/20 13:22,3.53E+15,fraud_Kilback and Sons,entertainment,49.49,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.836,-79.822,20478,Materials engineer,6/4/97,d9547259366164a884a5ca6ec23a5764,32.933,-80.714,0
6/21/20 13:22,6.01E+15,"fraud_Watsica, Haag and Considine",shopping_pos,25.5,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.285,-91.334,5161,Electrical engineer,4/8/93,95cc4ceca59c656d73a7ccffb8c945f6,34.307,-91.964,0
6/21/20 13:22,3.78E+14,"fraud_Conroy, Balistreri and Gorczany",health_fitness,12.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.039,-123.061,191096,"Scientist, physiological",4/6/64,497240430e49d2312f7dc965976af334,44.158,-122.848,0
6/21/20 13:22,4.38E+15,fraud_Schuppe LLC,entertainment,61.47,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.974,-71.150,3807,Surgeon,10/25/99,27ef45f29c5d7198b4d12a950b4b8f13,44.357,-70.550,0
6/21/20 13:23,6.55E+15,fraud_Renner Ltd,home,70.59,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.711,45303,Sales executive,12/22/69,71cd800d867bf4cde3ee1cdef26b2f07,33.839,-118.103,0
6/21/20 13:24,3.56E+15,fraud_Cartwright PLC,kids_pets,111.57,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.801,-82.813,460,"Lecturer, higher education",6/19/04,141db8af987da5cf06bc853a20f51e6a,40.707,-82.083,0
6/21/20 13:24,2.13E+14,"fraud_Romaguera, Wehner and Tromp",kids_pets,79.56,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.496,-89.727,9594,Seismic interpreter,11/23/97,708764b9c1df3a33646f980ebaeda064,46.118,-90.185,0
6/21/20 13:24,5.78E+11,fraud_McKenzie-Huels,food_dining,155.02,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.615,-79.455,972,Public relations account executive,10/23/97,3fc25ed40b57c2a5a03b4fe18a90a160,40.827,-79.441,0
6/21/20 13:25,3.57E+15,fraud_Ernser-Lynch,food_dining,72.76,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.640,-73.311,1654,Transport planner,1/31/91,e2ab3b0597275b25981ebc0dbf150393,44.318,-72.821,0
6/21/20 13:25,3.57E+15,fraud_Renner Ltd,home,94.27,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.482,-92.995,3805,"Investment banker, corporate",9/15/50,32492608bb169509477c770ebc9241d8,39.495,-92.625,0
6/21/20 13:25,2.31E+15,fraud_Dare-Marvin,entertainment,22.48,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.687,-92.683,1132,Probation officer,2/14/61,023848771c536772ae015a0d6bc9a169,40.649,-91.853,0
6/21/20 13:26,3.52E+15,fraud_Gleason and Sons,kids_pets,64.96,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.618,-86.948,1412,Drilling engineer,11/20/70,1a34bb788177bf24b3159bb4c08e9177,32.696,-85.966,0
6/21/20 13:26,2.13E+14,"fraud_Runte, Green and Emard",health_fitness,52.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.156,-118.232,172817,Advertising account planner,7/30/82,a3852d0c94c6bf59b1fb148f472b46dc,34.377,-119.191,0
6/21/20 13:26,3.60E+15,"fraud_Welch, Rath and Koepp",entertainment,51.75,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.863,-91.953,888,Camera operator,3/25/88,d43c298b51ab1ab7125e9233b79844fc,40.050,-92.472,0
6/21/20 13:27,3.51E+15,"fraud_Cole, Hills and Jewess",home,25.64,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.431,-90.387,35439,Land/geomatics surveyor,3/31/85,ef841fd7bca70af84914b842cb6793ec,38.078,-90.547,0
6/21/20 13:27,3.51E+15,"fraud_Cole, Hills and Jewess",home,48.44,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.580,-87.462,205,"Engineer, mining",1/6/60,88a696dc470c5276ca8062ed816bd725,40.533,-88.286,0
6/21/20 13:28,3.56E+15,fraud_Gleason and Sons,kids_pets,155.28,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.187,198,Armed forces training and education officer,3/31/59,3364ace722a47a2e6658407cdaa21223,37.088,-121.194,0
6/21/20 13:28,4.45E+15,fraud_Roob-Okuneva,health_fitness,5.22,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.460,-93.674,1383,Manufacturing engineer,9/11/99,c303ea027cccbee023a599730afbc785,33.978,-93.426,0
6/21/20 13:29,3.02E+13,fraud_Padberg-Sauer,home,81.57,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.945,-88.091,5196,Child psychotherapist,1/22/78,6230daff2a5164c8f30d9bfc60457896,44.383,-88.750,0
6/21/20 13:29,4.86E+18,fraud_Gerhold LLC,home,15.87,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.823,-89.167,3223,Senior tax professional/tax inspector,6/30/54,0727558ca9e545ba99bdfc89757c7771,45.052,-89.609,0
6/21/20 13:29,3.00E+13,fraud_Botsford and Sons,home,76.02,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.901,-91.029,595,Technical brewer,9/3/79,bdd4a68945ee721dbedde8bfe45b64e4,32.707,-90.066,0
6/21/20 13:30,3.50E+15,fraud_Volkman-Predovic,shopping_net,119.15,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.227,-117.082,895,Clothing/textile technologist,5/31/99,0fd4fa5c06708220488c6f6e195d75db,47.726,-116.129,0
6/21/20 13:30,3.53E+15,fraud_Dare-Gibson,health_fitness,104.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.472,-82.483,87124,Warden/ranger,2/14/87,3a1b22b89941e4778573b42a1dd4f565,37.337,-82.499,0
6/21/20 13:30,4.00E+15,fraud_Rempel Inc,shopping_net,7.81,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.322,-86.966,71463,Radio broadcast assistant,2/8/89,77a6ff12eeeeac93b866afaacfb3a62c,33.841,-86.612,0
6/21/20 13:31,4.84E+15,fraud_Breitenberg-Hermiston,kids_pets,61.85,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.006,-86.256,6469,Trade mark attorney,4/12/79,3fb395ff025f781ffbb60901eec9b035,46.131,-86.413,0
6/21/20 13:31,4.67E+15,fraud_Stark-Koss,home,80.03,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.862,-85.607,2304,Retail banker,7/25/55,b3113c3c6e874f64ddd9603042dbd544,40.205,-85.634,0
6/21/20 13:31,3.00E+13,"fraud_Feil, Hilpert and Koss",food_dining,10.62,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.124,-79.190,3833,Metallurgist,10/9/70,09a186e8f968253f4f2dc1093e359f56,41.429,-78.791,0
6/21/20 13:31,3.50E+15,fraud_Schuppe LLC,entertainment,51.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.816,-112.120,1312922,Counselling psychologist,11/30/99,2b1993380bedb0cac9e59232eeff7b73,33.038,-112.999,0
6/21/20 13:31,6.01E+15,fraud_Torphy-Kertzmann,health_fitness,39.54,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.242,-81.745,7646,Medical sales representative,9/15/88,3792370bd5af9ee1b121aebd8908e539,41.052,-81.209,0
6/21/20 13:32,3.72E+14,"fraud_Runolfsdottir, Mueller and Hand",entertainment,24.64,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.895,-73.977,2471,Heritage manager,1/21/66,995ff21a7f927004204994a6c8570c76,40.903,-74.478,0
6/21/20 13:32,3.44E+14,"fraud_Torp, Muller and Borer",health_fitness,3.04,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.935,-80.845,13717,Chiropodist,11/16/49,c7a2ed635651e7e9a837257cac1df810,34.303,-80.188,0
6/21/20 13:32,4.63E+15,fraud_Abshire PLC,entertainment,17.44,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.641,-96.523,1745,"Engineer, automotive",12/26/73,93ee6c390ef6df5937dab28ec56ccbec,41.407,-95.817,0
6/21/20 13:33,2.13E+14,fraud_Crona and Sons,kids_pets,169.09,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.402,-75.865,663,Podiatrist,1/14/69,6bf626064f5e5933dd48084f36ef2339,39.832,-76.092,0
6/21/20 13:34,5.00E+15,fraud_O'Connell-Ullrich,home,127.97,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.962,-94.596,545147,Counsellor,11/18/87,a00a84cec6cafa89fbe9f66c0dd67327,38.342,-94.743,0
6/21/20 13:34,4.60E+15,fraud_Spencer-Runolfsson,misc_pos,35.45,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.026,-97.667,1689,Gaffer,11/18/97,a802a3a360fb94579b6017a3c79ffa67,38.731,-98.102,0
6/21/20 13:34,4.90E+15,fraud_Streich Ltd,home,66.84,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.847,-74.104,722,Comptroller,10/19/90,a916134dcacd9e6badae25ce9f9e968e,41.513,-73.318,0
6/21/20 13:35,4.82E+15,fraud_Conroy-Emard,food_dining,11.18,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.076,-81.593,33804,Exercise physiologist,1/1/91,0183bebc44f97bd8ed49a27e7504ad0a,28.945,-81.820,0
6/21/20 13:35,4.51E+15,fraud_Bernier and Sons,kids_pets,37.89,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.649,-82.198,1324,"Engineer, technical sales",7/12/26,3854649c8495c1557d849a16d313fa86,32.495,-81.523,0
6/21/20 13:35,2.30E+15,"fraud_Dare, Casper and Bartoletti",kids_pets,29.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.682,-73.980,2504700,Medical sales representative,9/1/99,75b12e7443a9eaf0916082dfac0876e2,39.712,-73.576,0
6/21/20 13:35,3.06E+13,fraud_Zboncak LLC,food_dining,76.83,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.184,-81.455,5621,Toxicologist,11/14/73,14df01f107a78bcc7999c9f5add9f648,36.137,-80.590,0
6/21/20 13:35,4.95E+15,fraud_Erdman-Durgan,health_fitness,3.19,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.264,-80.816,75903,Magazine features editor,4/5/57,0cd47cfd7aee7c6d7b69877f3660ef11,42.144,-79.880,0
6/21/20 13:35,3.02E+13,fraud_Thiel Ltd,travel,3.88,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.059,-73.740,11250,Lexicographer,8/16/77,5145ac1a858740c89c3fa9e6aed59552,40.605,-73.406,0
6/21/20 13:36,4.48E+12,fraud_Heathcote LLC,shopping_net,236.15,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.669,-86.230,3395,"Editor, commissioning",1/21/79,d8188cc764b76befb9196b2d137b6e16,33.832,-85.328,0
6/21/20 13:36,4.96E+18,fraud_Eichmann-Kilback,home,106.86,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.675,-74.224,124967,Operational researcher,12/21/80,a8d68a00ff86f0e294769e46529bbb8f,40.161,-74.232,0
6/21/20 13:37,6.76E+11,fraud_Kutch-Ferry,home,4.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.413,-80.635,255,Chief Executive Officer,12/10/71,fe7b9cc94b31e1371a546ea38468c02a,39.867,-81.550,0
6/21/20 13:38,3.74E+14,"fraud_Gutmann, McLaughlin and Wiza",home,108.51,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.644,2526,Phytotherapist,11/12/70,fb61c317b7a9d0b57326cec6a8f8dbf5,32.912,-98.099,0
6/21/20 13:39,3.03E+13,fraud_Medhurst PLC,shopping_net,34.11,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.576,-91.454,111,Careers information officer,6/13/00,971adb58ea4add884f030ffffef16cfe,36.527,-92.354,0
6/21/20 13:40,6.76E+11,fraud_Erdman-Ebert,personal_care,51.44,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.497,-83.291,75830,"Engineer, automotive",12/28/74,3717cda4ab527b59e521ab89f140578d,41.555,-82.407,0
6/21/20 13:41,4.60E+12,"fraud_Hoppe, Harris and Bednar",entertainment,8.09,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.004,-95.283,194500,Tax adviser,12/18/90,4856b2c812307278965c355deccae516,29.878,-94.462,0
6/21/20 13:41,4.71E+15,fraud_Hammes-Beatty,kids_pets,20.89,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.818,-91.338,376,"Designer, ceramics/pottery",9/8/38,6eb47a632e9e5b18c83586d832ec616f,35.945,-92.222,0
6/21/20 13:42,2.72E+15,fraud_Jacobi and Sons,shopping_pos,7.59,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.058,-69.966,3224,"Engineer, electronics",8/22/97,fd76f3930f75d59bf4d42018e725c821,43.376,-70.075,0
6/21/20 13:42,3.52E+15,fraud_Jast and Sons,food_dining,6.58,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.834,-90.048,272,Freight forwarder,7/5/01,72c7a4854e62ed6c93c37779fd7c1e34,47.715,-90.379,0
6/21/20 13:42,4.39E+18,"fraud_Streich, Rolfson and Wilderman",kids_pets,140.88,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.617,-97.558,640470,Advertising copywriter,6/24/66,ff277328ef52e034054377011e166da0,36.488,-97.845,0
6/21/20 13:42,3.77E+14,fraud_Gerhold LLC,home,18.02,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.157,-94.387,2836,"Designer, jewellery",12/3/85,5037b72eab0645fcb9370388c360a003,30.604,-93.591,0
6/21/20 13:42,2.23E+15,fraud_Zboncak Ltd,food_dining,64.18,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.499,-90.280,1360,Occupational hygienist,11/6/84,dbc4a5cc4cbf43decad95cf6c1c483e1,44.029,-90.007,0
6/21/20 13:42,3.75E+14,fraud_Lemke and Sons,travel,100.75,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.856,-80.158,571,Accounting technician,9/16/67,02b71d98b7ba5cfa2b7486005f2f299a,38.329,-80.295,0
6/21/20 13:43,6.01E+15,fraud_Kulas Group,health_fitness,44.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.031,-76.552,92106,"Accountant, chartered certified",5/28/43,5acce1163a83808dcb13a113099883da,38.071,-76.324,0
6/21/20 13:43,3.59E+15,fraud_Goldner-Lemke,entertainment,14.85,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.699,-78.176,3766,Press photographer,2/14/84,aa346893d8638c22c6becaedd0d213c6,40.205,-78.911,0
6/21/20 13:43,3.53E+15,fraud_Predovic Inc,shopping_net,59.08,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.472,-82.483,87124,Warden/ranger,2/14/87,695059cc77e6924bf4ce161cbc17f017,35.600,-81.520,0
6/21/20 13:43,4.54E+18,fraud_Howe Ltd,misc_pos,14.84,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.987,-106.065,18408,Historic buildings inspector/conservation officer,7/18/72,d2556ba625bd1d60c3fc4c8cdc98f280,36.162,-106.135,0
6/21/20 13:44,3.05E+13,fraud_Stoltenberg-Beatty,shopping_pos,16.5,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.679,-81.246,302,Magazine features editor,5/4/73,0fd4b82ddf2a5a145b2ee5087f223168,33.144,-81.666,0
6/21/20 13:44,1.80E+14,fraud_Bode-Schuster,kids_pets,57.53,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.615,-74.415,71485,Leisure centre manager,7/19/74,952f5a9c127ccc976b093b77a7ccfa7d,41.228,-74.699,0
6/21/20 13:45,4.72E+15,fraud_Bruen-Yost,misc_pos,7.66,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.278,-112.846,743,Water engineer,5/4/72,ba234bf26131b2acb72f86af8209f98f,48.598,-111.919,0
6/21/20 13:45,3.86E+13,fraud_Little Ltd,kids_pets,9.72,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.189,-103.221,498,Lexicographer,11/23/90,1b4a58581b271caa57ae598effdd7973,30.753,-104.028,0
6/21/20 13:45,5.02E+11,"fraud_Crist, Jakubowski and Littel",home,9.48,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.985,-85.908,67082,Ceramics designer,1/8/70,8b6d9df8bbb0d001e513d4b1d961dac3,34.388,-86.006,0
6/21/20 13:45,4.22E+18,"fraud_Reichel, Bradtke and Blanda",travel,16.68,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.842,-117.604,233717,Wellsite geologist,5/22/66,400b587f7f36ad9ec7113a19eb54b9b6,34.447,-118.074,0
6/21/20 13:46,4.01E+15,fraud_Mayert Group,shopping_pos,13.13,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.797,-95.329,2906700,Animator,8/24/83,2493f6e4ff6001a41028dcd3d9b2a145,29.514,-95.923,0
6/21/20 13:46,4.13E+15,fraud_Towne LLC,misc_pos,5.7,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.355,-96.798,771,"Scientist, audiological",6/14/72,a20d919c8ab03967488d5308cfcc4dd1,48.296,-96.504,0
6/21/20 13:46,5.68E+11,fraud_Morissette PLC,shopping_pos,5.58,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.774,-95.403,2906700,"Copywriter, advertising",12/16/84,cff11d7742bae47d4cab5995d9bddcd7,30.158,-96.142,0
6/21/20 13:47,3.58E+15,"fraud_Reichert, Huels and Hoppe",shopping_net,9.8,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.133,-95.702,163415,Secondary school teacher,12/30/04,8c3f3b2b91f1a39b5c6e44b38fb3986e,40.074,-96.174,0
6/21/20 13:47,3.77E+14,"fraud_Crist, Jakubowski and Littel",home,55.95,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.498,-88.328,15647,"Scientist, physiological",12/26/57,11657e0d873126a170dcc95bd900b385,30.232,-87.605,0
6/21/20 13:47,5.81E+11,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.250,-73.945,3487,Race relations officer,1/13/60,34b2c59824468923f65529a9282773b9,41.647,-74.907,0
6/21/20 13:48,4.84E+15,fraud_Hills-Witting,shopping_net,6.82,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.006,-86.256,6469,Trade mark attorney,4/12/79,d79d56be64e59e029760dc6efe2c3ab8,45.387,-86.245,0
6/21/20 13:48,6.76E+11,"fraud_Schaefer, Fay and Hilll",entertainment,102.43,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.756,-98.446,242,Tourism officer,7/18/87,26c1413e4f4ac516f122a4dd786293c3,40.002,-99.368,0
6/21/20 13:48,3.57E+15,"fraud_Hills, Hegmann and Schaefer",health_fitness,4.56,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.225,-85.030,5341,Biomedical engineer,11/24/94,59a9def277b3f4fe6a004a2b0adcb3a5,41.157,-85.219,0
6/21/20 13:48,6.01E+15,fraud_Shanahan-Lehner,personal_care,11.09,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.668,-93.243,2607,"Lecturer, further education",12/4/95,df50edd0d7c206a6d3e8a80b77a19fe7,45.823,-92.858,0
6/21/20 13:48,1.80E+14,fraud_Feil-Morar,health_fitness,132.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.715,-88.092,270712,"Surveyor, land/geomatics",1/5/72,6f51b1afb35b60a053de5a22843d051c,30.826,-87.818,0
6/21/20 13:48,6.76E+11,fraud_Berge-Ullrich,home,66.06,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.497,-83.291,75830,"Engineer, automotive",12/28/74,ca8895d3e1602aa0a17cf45d3d269d4f,41.968,-82.301,0
6/21/20 13:49,4.87E+15,fraud_Bogisich-Weimann,kids_pets,73.52,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.479,-122.335,14871,Public house manager,3/10/74,b59b04cb8a30c0009125c8a40ab671da,48.171,-121.733,0
6/21/20 13:50,3.60E+15,fraud_Schmidt-Larkin,home,84.21,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.863,-91.953,888,Camera operator,3/25/88,296bae4bf264c40d12421d0f733e3a89,40.120,-92.491,0
6/21/20 13:50,4.50E+18,"fraud_Douglas, DuBuque and McKenzie",travel,2.4,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.987,-82.014,237282,Clothing/textile technologist,7/3/79,fe05feb7043169c18f54d689b26984ea,27.853,-81.152,0
6/21/20 13:51,4.62E+12,fraud_Daugherty-Thompson,food_dining,34.63,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.262,-94.557,695,Administrator,7/15/54,41456992cc4bc8aa8fa2dcdc19a7537e,42.922,-94.956,0
6/21/20 13:51,4.60E+15,fraud_Goyette-Herzog,travel,3.74,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.026,-97.667,1689,Gaffer,11/18/97,2e3ed61ac5845887874e600cc7176703,37.256,-96.776,0
6/21/20 13:51,3.04E+13,fraud_Keeling-Crist,misc_pos,15.37,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.840,-96.365,608,Seismic interpreter,5/27/93,fe483428de10a36057d515da029cae82,33.883,-96.213,0
6/21/20 13:51,6.01E+15,"fraud_Walter, Hettinger and Kessler",personal_care,162.07,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.242,-81.745,7646,Medical sales representative,9/15/88,39165ba86c990cb5c78e1c15e99f0e27,41.560,-82.357,0
6/21/20 13:52,4.30E+15,fraud_Kozey-McDermott,travel,2.91,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.233,-86.249,128715,Historic buildings inspector/conservation officer,5/25/95,56639740dd1bfeeb2493084fa70b0b7b,43.667,-85.286,0
6/21/20 13:52,3.56E+15,fraud_Torphy-Kertzmann,health_fitness,20.79,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.822,-85.770,8269,Minerals surveyor,1/4/77,203456829f0133ace93bf5bb0500a4ac,32.933,-85.792,0
6/21/20 13:52,4.77E+15,fraud_Ziemann-Waters,health_fitness,196.93,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.205,2158,Transport planner,6/19/61,d880af591bf9096498fa4a46a897c6d3,39.503,-74.599,0
6/21/20 13:52,3.78E+14,"fraud_Denesik, Powlowski and Pouros",home,80.28,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.510,-78.264,395,Senior tax professional/tax inspector,1/7/82,3a137f9fe02ab498a4f95200a565e80d,39.188,-77.779,0
6/21/20 13:54,5.02E+11,"fraud_McDermott, Osinski and Morar",home,94.86,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.985,-85.908,67082,Ceramics designer,1/8/70,dc4b2a6aa03837f0b820992e456addc0,33.787,-85.662,0
6/21/20 13:55,3.51E+15,"fraud_Kilback, Nitzsche and Leffler",travel,2.29,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.412,-90.121,24645,"Scientist, clinical (histocompatibility and immunogenetics)",5/29/66,1600907144f13bc1c0a9e66ba700f09f,31.553,-90.227,0
6/21/20 13:55,6.01E+15,fraud_Vandervort-Funk,grocery_pos,88.94,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.668,-93.243,2607,"Lecturer, further education",12/4/95,7da554c2698cfcce2675d0dba5e7c9a7,44.997,-93.056,0
6/21/20 13:55,6.39E+11,"fraud_Dare, Fritsch and Zboncak",health_fitness,77.28,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.566,-80.210,1140,"Administrator, education",6/20/86,273e39b58206c9b9fa7d8e73fb3b6821,41.226,-79.964,0
6/21/20 13:55,4.47E+18,fraud_Pouros-Haag,shopping_pos,3.04,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/80,8654ebdcdcd2a1091f33088cec2c2e4b,43.254,-70.611,0
6/21/20 13:56,3.03E+13,"fraud_Bahringer, Bergnaum and Quitzon",home,20.72,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.135,-77.736,1051,Chief Operating Officer,11/21/76,e260449afface1ef68b79bb793d38680,37.860,-77.776,0
6/21/20 13:56,4.96E+18,fraud_Hills-Boyer,personal_care,25.5,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.675,-74.224,124967,Operational researcher,12/21/80,f39088646ca3e5287acb8f104bf52032,41.138,-74.356,0
6/21/20 13:56,3.53E+15,fraud_Jast Ltd,shopping_net,7.06,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.895,-74.821,824,Travel agency manager,9/1/85,c92da601dbc38b95ab31be0febc3bf23,42.477,-74.115,0
6/21/20 13:56,3.81E+13,fraud_Grimes LLC,entertainment,5.21,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.330,-95.020,34153,Building surveyor,9/11/95,d658f2721debb2d0e48b4332151236d7,29.667,-94.508,0
6/21/20 13:56,4.36E+18,fraud_Bode-Schuster,kids_pets,103.86,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.815,-91.263,1656,Exhibition designer,8/4/69,9e0eb5c4ef1cc2be861234646dd13d8d,39.502,-92.128,0
6/21/20 13:56,3.53E+15,fraud_Breitenberg-Hermiston,kids_pets,16.1,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.836,-79.822,20478,Materials engineer,6/4/97,ade4a71b13bb00f4bc46c92d8ffd5f9f,33.818,-79.539,0
6/21/20 13:57,4.23E+15,"fraud_McDermott, Osinski and Morar",home,142.1,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.685,-85.878,48194,Surgeon,5/3/90,8a737175aa6b2e94ada175e0f6c03410,36.698,-85.711,0
